hip_angle,knee_angle,hip_force_y,knee_force_y,hip_force_x,knee_force_x,hip_force_z,knee_force_z,hip_torque,knee_torque
10.5489,19.4944,0.146538,-0.0711336,0.685917,-0.0407982,1.44087,0.608981,5.23245,1.62874
10.6832,19.4509,0.152648,-0.0678467,0.67514,-0.0384255,1.43055,0.604736,5.58054,1.93219
10.8336,19.3736,0.172332,-0.0666943,0.677973,-0.0252286,1.43354,0.608201,4.63979,2.81421
10.9988,19.3185,0.20958,-0.0727705,0.688658,0.00954976,1.4395,0.613858,3.67064,6.44207
11.1628,19.3082,0.257559,-0.0834616,0.692684,0.059677,1.43478,0.612097,1.88147,12.0011
11.3319,19.3523,0.308863,-0.0959128,0.686453,0.112451,1.41352,0.598605,0.198467,17.7604
11.5143,19.4512,0.360419,-0.10929,0.680836,0.152131,1.38554,0.580006,-1.22293,21.5715
11.7008,19.611,0.404788,-0.120857,0.694335,0.160357,1.3674,0.570641,-1.54941,21.5033
11.866,19.835,0.411451,-0.124657,0.728561,0.116881,1.36342,0.574534,-0.367192,13.8998
12.0606,20.0988,0.366725,-0.107904,0.742817,0.0342144,1.37246,0.584577,1.75469,1.87621
12.258,20.5282,0.259127,-0.0714673,0.713217,-0.0639138,1.38283,0.58858,6.8012,-10.1423
12.4797,21.0073,0.139398,-0.0358955,0.659674,-0.137322,1.3795,0.58663,10.6215,-19.4906
12.6738,21.3098,0.0720222,-0.0111663,0.600213,-0.15316,1.36247,0.574932,12.7469,-20.5117
12.8102,21.5559,0.104949,-0.004746,0.562545,-0.109494,1.3483,0.558863,12.8589,-14.7064
12.9259,21.6163,0.212084,-0.0259677,0.580544,-0.0339139,1.34398,0.553637,8.66203,-6.89532
12.9945,21.6038,0.312096,-0.0568956,0.636517,0.0345988,1.35345,0.562981,5.11474,0.412468
13.0557,21.5221,0.348679,-0.0745869,0.685867,0.0713706,1.37798,0.580728,2.39864,4.44797
13.1103,21.5145,0.319503,-0.0741581,0.711807,0.0688201,1.41113,0.599047,1.00166,4.32042
13.1459,21.4821,0.26548,-0.0649058,0.721485,0.0436227,1.4413,0.612449,2.04459,3.17465
13.1621,21.4731,0.220209,-0.0581438,0.726444,0.0173262,1.45216,0.617267,3.0816,2.12435
13.1756,21.4695,0.198916,-0.0599763,0.733443,0.00287582,1.43793,0.612355,3.65249,1.64274
13.1949,21.4543,0.192113,-0.0663169,0.736265,0.00147533,1.40834,0.600383,3.61623,2.41931
13.1945,21.4742,0.192417,-0.0715415,0.726189,0.0111945,1.37924,0.586494,2.72177,2.83383
13.2087,21.4739,0.204087,-0.0764721,0.709323,0.0277654,1.3623,0.575567,1.95981,3.66641
13.2233,21.5361,0.220589,-0.0781656,0.696251,0.0340282,1.3566,0.569202,2.4993,3.55745
13.2255,21.6769,0.234827,-0.0730826,0.686667,0.0257009,1.36132,0.568426,3.44224,2.31821
13.2418,21.8302,0.25077,-0.0613813,0.673372,0.0255293,1.381,0.576398,4.25605,1.78623
13.2254,21.9055,0.286222,-0.0547568,0.663454,0.0420231,1.41136,0.593925,3.6825,1.68437
13.2359,22.0276,0.319876,-0.0556572,0.661955,0.0636256,1.44154,0.614389,1.79382,2.65898
13.2574,22.1638,0.332037,-0.0597611,0.663883,0.0668186,1.45842,0.624735,2.00298,2.19367
13.2912,22.2718,0.324942,-0.0577307,0.658383,0.0594632,1.46394,0.624396,2.67923,1.96293
13.3308,22.3516,0.314391,-0.0508208,0.644851,0.0552998,1.46061,0.61777,3.05009,1.66626
13.3863,22.4038,0.311175,-0.0432525,0.629879,0.0604424,1.44842,0.608819,3.30313,1.18887
13.4021,22.3301,0.314393,-0.0385834,0.61712,0.0699157,1.43201,0.601002,2.66049,2.40738
13.4448,22.362,0.308701,-0.0408702,0.618376,0.0736651,1.41723,0.596205,2.2048,2.44951
13.4806,22.3278,0.297405,-0.0507066,0.637977,0.0664249,1.40735,0.594433,2.30265,2.38956
13.5042,22.2587,0.274422,-0.0604168,0.66361,0.0526217,1.40515,0.594089,2.73486,2.2488
13.5354,22.2044,0.241521,-0.0636982,0.676121,0.039421,1.40916,0.593985,3.13404,1.78442
13.5432,22.1956,0.20897,-0.0631478,0.678989,0.0299395,1.41247,0.593872,3.27222,1.81151
13.5278,22.1016,0.197981,-0.0665323,0.693251,0.0238402,1.41108,0.594614,3.23597,1.86123
13.4925,22.0307,0.195124,-0.0686829,0.713874,0.0174071,1.40537,0.596127,3.00837,1.86663
13.4652,21.9787,0.193046,-0.0653763,0.726268,0.0136343,1.4025,0.598972,2.83316,2.24403
13.4474,21.9605,0.196621,-0.058024,0.724052,0.0171745,1.40648,0.603272,2.33171,2.30751
13.438,21.9347,0.204965,-0.0526279,0.713759,0.0225205,1.41477,0.607706,1.85141,2.40244
13.4377,21.9314,0.206067,-0.0551858,0.707279,0.0206979,1.41869,0.609762,2.07149,1.86533
13.4554,21.9927,0.206096,-0.0657144,0.713982,0.011889,1.41124,0.607661,2.95884,1.08069
13.4755,21.966,0.226684,-0.0740847,0.718619,0.0116142,1.39475,0.601182,3.62856,1.02667
13.523,22.0069,0.261671,-0.0742127,0.706518,0.0275835,1.37821,0.592922,3.27885,1.47414
13.581,22.0131,0.295283,-0.0724485,0.688842,0.0476151,1.37071,0.587966,2.54135,2.78698
13.6286,22.0312,0.31481,-0.0759412,0.678777,0.0546311,1.37491,0.58869,2.41493,2.82181
13.6986,22.093,0.315795,-0.0757125,0.66591,0.0591174,1.38947,0.591915,2.43243,3.05682
13.7629,22.1352,0.314469,-0.0684221,0.652418,0.0621262,1.40111,0.590442,2.31345,2.81248
13.8112,22.0585,0.316717,-0.0575522,0.640671,0.0615848,1.39878,0.580943,3.48498,2.50185
13.8776,22.0921,0.317625,-0.0480305,0.625411,0.0634437,1.3833,0.569482,3.72217,2.69383
13.9212,22.0865,0.331386,-0.0479584,0.611116,0.0701089,1.36424,0.562296,3.47324,2.8411
13.9698,22.0723,0.349754,-0.0607325,0.620084,0.0782821,1.35396,0.565148,3.10818,3.01741
14.0255,22.0802,0.354155,-0.0800491,0.663223,0.078547,1.36174,0.579335,1.56703,3.42487
14.0352,21.9643,0.336458,-0.0912375,0.714807,0.065413,1.38451,0.595457,1.8256,3.10251
14.0811,21.934,0.305001,-0.0853433,0.739262,0.0536044,1.41031,0.605571,2.41073,2.79745
14.1184,21.8853,0.288252,-0.0710155,0.72498,0.0511804,1.42804,0.607637,2.41548,3.16138
14.1401,21.8755,0.279503,-0.060805,0.696084,0.049539,1.42918,0.603423,3.00242,2.09937
14.1468,21.7747,0.263288,-0.052102,0.663851,0.0481472,1.41921,0.59663,2.99734,2.66965
14.1493,21.7305,0.239348,-0.0474163,0.646731,0.0423518,1.40809,0.591574,3.28263,2.54552
14.1662,21.6734,0.225951,-0.0506558,0.656377,0.0359849,1.40355,0.591141,3.57581,2.20069
14.1665,21.5558,0.229924,-0.0592997,0.683164,0.0304372,1.40638,0.594228,3.45653,2.59685
14.1665,21.4077,0.237167,-0.0652723,0.698882,0.0275419,1.40944,0.596351,3.93792,2.32599
14.1575,21.3965,0.221342,-0.0609242,0.68619,0.022237,1.40528,0.594554,3.90146,2.38912
14.1426,21.3084,0.202508,-0.057344,0.673816,0.0155549,1.39244,0.590113,4.32512,2.34066
14.1412,21.1337,0.195471,-0.060411,0.679687,0.0115046,1.37734,0.586877,4.52998,2.47672
14.1468,21.0825,0.193613,-0.065211,0.697314,0.00877417,1.3711,0.588057,4.11081,2.31725
14.1649,20.9585,0.208239,-0.0745167,0.727609,0.00979972,1.38151,0.595302,4.09307,2.09571
14.1661,20.8037,0.218729,-0.0797359,0.749171,0.00825805,1.40632,0.605712,3.7838,1.88892
14.1819,20.7386,0.20036,-0.0742858,0.741388,0.00195028,1.42828,0.612053,4.09902,1.43123
14.1967,20.7067,0.173356,-0.0641076,0.712743,-0.00461875,1.4316,0.610008,4.67669,1.28933
14.2131,20.6299,0.16875,-0.0613386,0.689984,-0.00395186,1.41294,0.600859,4.87001,1.67269
14.2535,20.5849,0.18483,-0.065308,0.680673,0.00236524,1.38479,0.589534,4.8665,2.25109
14.284,20.5316,0.207895,-0.0687951,0.676336,0.0103437,1.36745,0.581385,4.54933,2.76944
14.3355,20.5156,0.224422,-0.0681418,0.675865,0.0158475,1.37027,0.579947,4.42852,3.03968
14.3722,20.4743,0.237443,-0.0688733,0.688589,0.0172438,1.38916,0.586304,4.2504,2.95398
14.4221,20.4691,0.24563,-0.0730382,0.709901,0.0154767,1.41228,0.59644,4.3031,2.55728
14.5028,20.4398,0.245336,-0.0773316,0.722034,0.0127283,1.42779,0.603576,4.58891,2.35512
14.5816,20.448,0.233382,-0.077373,0.718082,0.00850387,1.42803,0.604015,4.94248,2.07776
14.6583,20.4985,0.218814,-0.0745719,0.713595,0.00546634,1.41502,0.59991,5.29011,1.80773
14.6503,20.4312,0.226143,-0.0713399,0.709529,0.00831559,1.39989,0.595406,5.17136,1.74418
14.7142,20.5172,0.237403,-0.0633122,0.679252,0.0226419,1.39753,0.592222,4.5594,1.94177
14.7736,20.5333,0.25993,-0.0554977,0.635365,0.04137,1.40778,0.590954,3.93763,2.37279
14.8377,20.5489,0.277197,-0.0516716,0.605371,0.0558267,1.41748,0.589731,3.64487,2.85772
14.8928,20.5446,0.280698,-0.0543864,0.604091,0.0591905,1.41525,0.587061,3.677,3.23285
14.92,20.5402,0.26563,-0.0634254,0.636847,0.047832,1.40065,0.584185,4.23843,3.14472
14.9116,20.367,0.25189,-0.0748788,0.684114,0.0274198,1.386,0.584621,4.77134,2.86176
14.964,20.3497,0.2446,-0.0768849,0.704915,0.0117689,1.38444,0.589881,5.04643,2.50381
14.9287,20.3289,0.259917,-0.0710062,0.689471,0.0063479,1.39715,0.598123,5.15035,2.2303
15.0138,20.3028,0.263638,-0.064066,0.675094,0.00670961,1.41601,0.605441,4.84882,2.12888
15.1131,20.3387,0.244291,-0.0609344,0.678028,0.00720259,1.42808,0.607968,4.94232,1.97722
15.1851,20.2917,0.227462,-0.0647229,0.692301,0.00550954,1.42421,0.603927,4.89466,1.90777
15.2624,20.2915,0.226825,-0.0714373,0.704285,0.0072386,1.40592,0.595019,4.69311,1.92695
15.3676,20.2988,0.237557,-0.0758814,0.702366,0.0133962,1.38544,0.586061,4.54642,2.05899
15.469,20.3633,0.237571,-0.0730033,0.688603,0.016255,1.37879,0.582384,4.37466,2.09908
15.5514,20.3782,0.229457,-0.0671731,0.675242,0.0153637,1.39034,0.585621,4.75113,2.08397
15.6231,20.3861,0.21699,-0.0610034,0.66645,0.0127241,1.41146,0.592476,4.96088,2.15731
15.6828,20.3979,0.203654,-0.0566773,0.664945,0.00895374,1.42748,0.598353,4.90607,2.0097
15.7366,20.4204,0.197034,-0.0573607,0.674794,0.00603345,1.42933,0.600975,5.08172,2.15925
15.7876,20.4112,0.205486,-0.064787,0.697867,0.00505755,1.41938,0.601062,4.8146,2.27152
15.8355,20.4509,0.227109,-0.0739051,0.723881,0.00749043,1.40565,0.600003,4.44302,2.14909
15.9047,20.4872,0.24529,-0.077089,0.728926,0.01431,1.4029,0.598958,4.11247,2.31568
15.9537,20.5211,0.247757,-0.0706427,0.706267,0.0192685,1.40895,0.597115,3.92258,2.66208
16.0318,20.6115,0.236622,-0.0598079,0.668434,0.0239412,1.41251,0.593077,3.66323,2.06683
16.079,20.675,0.22844,-0.0549382,0.644842,0.0244815,1.40612,0.588445,4.01908,2.23233
16.1494,20.7503,0.224768,-0.0607769,0.656842,0.0178631,1.391,0.586072,4.54249,2.1087
16.1953,20.8649,0.233959,-0.0713132,0.687684,0.012335,1.38166,0.587682,4.62139,1.11411
16.2332,20.8625,0.255144,-0.0734597,0.69664,0.0210726,1.38964,0.591301,4.52613,2.16596
16.2797,20.902,0.264044,-0.0656772,0.665681,0.0325535,1.41737,0.596544,3.49829,2.09827
16.3761,21.0325,0.247134,-0.0551373,0.621373,0.0390334,1.44847,0.602179,3.27163,2.24719
16.4389,21.0244,0.234103,-0.0527335,0.618798,0.0354007,1.45473,0.606305,3.44081,2.54472
16.445,21.1365,0.228414,-0.0556278,0.665478,0.0289691,1.42419,0.605041,3.48432,2.23181
16.5094,21.2374,0.225189,-0.0611875,0.695536,0.0269081,1.38463,0.597725,3.54317,2.3964
16.589,21.3089,0.231032,-0.0675821,0.694886,0.0307498,1.36129,0.589655,3.69041,2.76155
16.6765,21.4137,0.238705,-0.069724,0.677977,0.0383257,1.36694,0.586184,3.35683,3.03786
16.7541,21.5006,0.243926,-0.0654848,0.659413,0.0443666,1.39973,0.589319,3.1154,2.9813
16.8475,21.5703,0.244515,-0.0594703,0.654406,0.0482414,1.44007,0.5963,3.3781,3.00236
16.8906,21.6266,0.249605,-0.0553919,0.660124,0.0507284,1.46473,0.60279,1.80192,1.95847
16.9281,21.6738,0.249925,-0.0471184,0.659807,0.053506,1.45966,0.600085,1.61964,2.07022
16.9567,21.7817,0.240047,-0.0372382,0.662729,0.0539636,1.43132,0.592423,1.21125,1.56275
16.9248,21.8549,0.219658,-0.0351614,0.680298,0.0431032,1.40007,0.587079,1.28962,1.25735
16.9307,21.8902,0.183063,-0.0415307,0.688913,0.0182874,1.39412,0.587924,4.5242,1.72017
16.9291,21.9347,0.151809,-0.049949,0.689047,-0.00935536,1.41231,0.594526,6.03583,0.925547
16.9217,21.9589,0.146914,-0.0517589,0.680246,-0.0134916,1.43771,0.603677,6.0396,1.06803
16.9423,22.0078,0.16765,-0.0507925,0.670903,0.00887455,1.4502,0.611822,4.48062,1.73228
16.9346,22.0638,0.191739,-0.0543286,0.675873,0.032826,1.44215,0.616059,1.35665,2.81427
16.941,22.1185,0.208596,-0.0653784,0.6991,0.0368858,1.41605,0.610961,0.781313,2.75858
16.9831,22.2076,0.220272,-0.0724744,0.716124,0.0339676,1.3887,0.599897,0.977661,2.69528
17.0371,22.2775,0.231736,-0.0712272,0.712311,0.0347698,1.37701,0.590716,1.1784,2.54146
17.1116,22.446,0.22979,-0.063502,0.697793,0.0367174,1.38117,0.587363,1.95401,2.08151
17.1642,22.5251,0.236926,-0.0601794,0.691819,0.0400515,1.39382,0.589965,1.81302,1.87336
17.2073,22.5878,0.255309,-0.0591454,0.682136,0.0474848,1.40319,0.593247,1.70207,2.15165
17.2908,22.808,0.265503,-0.053033,0.654627,0.0588284,1.40377,0.593204,1.18885,1.96568
17.3598,22.9531,0.285083,-0.0503102,0.633749,0.0732371,1.39731,0.591461,0.399354,2.3017
17.4315,23.0049,0.300754,-0.0527636,0.636646,0.0843552,1.38828,0.589914,-0.211819,3.6193
17.5093,23.1457,0.291951,-0.0550987,0.648643,0.0824878,1.38241,0.588762,-0.366932,2.97576
17.6025,23.286,0.271468,-0.0533226,0.660953,0.0791648,1.38601,0.589833,-0.288066,3.56176
17.6737,23.3678,0.262779,-0.0551891,0.681544,0.0706433,1.3924,0.590828,0.305849,3.23866
17.7624,23.5044,0.253383,-0.0563328,0.699452,0.0602248,1.39718,0.589983,0.960001,2.02515
17.8556,23.6556,0.243847,-0.0526925,0.699803,0.0550813,1.39902,0.588278,1.08126,1.87232
17.9167,23.7546,0.237986,-0.048401,0.690666,0.0553628,1.39646,0.587302,0.593777,0.846994
17.9708,23.9024,0.229631,-0.0463182,0.688001,0.0553325,1.38933,0.588676,-0.163024,0.501791
18.0037,23.9194,0.237049,-0.0489855,0.692494,0.0565288,1.38896,0.593738,-0.838676,0.560599
18.0787,24.0665,0.229631,-0.0477446,0.693029,0.0563882,1.3972,0.600655,-0.693469,0.974857
18.1617,24.2127,0.21274,-0.0469952,0.696907,0.0524199,1.40486,0.606501,0.237249,2.24441
18.2406,24.2858,0.210314,-0.0534012,0.71626,0.0514878,1.40042,0.60827,-0.309827,2.84085
18.372,24.4558,0.209649,-0.0621325,0.736064,0.0573619,1.38133,0.60404,-1.11845,3.65133
18.4742,24.5808,0.206928,-0.067812,0.738981,0.059161,1.35544,0.595477,-1.85569,4.05488
18.6153,24.7984,0.182834,-0.0640386,0.72519,0.0533097,1.33243,0.584555,-2.43668,3.66826
18.76,24.9327,0.164323,-0.0558208,0.704396,0.0438482,1.32555,0.576048,-0.64684,3.50866
18.9187,25.1589,0.156442,-0.0486601,0.69182,0.0408193,1.33478,0.574903,-0.74498,2.8235
19.0853,25.3811,0.172432,-0.0480175,0.702688,0.0479423,1.34705,0.57755,-1.08673,2.60267
19.3344,25.6505,0.199349,-0.0534612,0.736236,0.0592958,1.34826,0.577947,-1.27113,2.36798
19.485,25.9159,0.225002,-0.0608488,0.757588,0.0694317,1.33869,0.57611,-3.07775,2.14998
19.6926,26.2074,0.233774,-0.065859,0.767348,0.0802609,1.32966,0.574915,-3.2655,2.70407
19.8383,26.4802,0.220665,-0.0598305,0.757755,0.0823393,1.33059,0.576556,-3.81562,2.71938
20.0639,26.9007,0.186489,-0.0397724,0.72929,0.0847266,1.33562,0.578341,-3.3163,2.9183
20.2232,27.2532,0.181634,-0.0268509,0.714786,0.0849783,1.34539,0.580801,-3.40231,2.62879
20.3404,27.4818,0.237206,-0.0373733,0.746164,0.0937364,1.35369,0.587091,-4.85473,2.32099
20.4385,27.644,0.284581,-0.0496627,0.774302,0.105609,1.36225,0.591043,-5.45109,2.897
20.6916,28.0922,0.257137,-0.0376175,0.76122,0.107883,1.37843,0.589649,-6.51959,3.01908
20.7262,28.307,0.230191,-0.0238178,0.736088,0.106155,1.39241,0.583833,-4.23129,3.35129
20.9404,28.6324,0.215834,-0.0247698,0.754424,0.108292,1.3929,0.57864,-4.64971,3.26931
21.0298,28.7993,0.254553,-0.0413694,0.792351,0.119133,1.38588,0.574694,-5.28442,2.85013
21.1078,29.0106,0.295456,-0.0480217,0.795741,0.128602,1.38465,0.56874,-4.84329,2.47318
21.1507,29.217,0.301918,-0.0355162,0.757765,0.136303,1.39651,0.564115,-5.81556,2.06074
21.1927,29.402,0.292789,-0.0188296,0.718074,0.14028,1.41056,0.561743,-4.50988,2.29822
21.2075,29.5474,0.303074,-0.0201241,0.723273,0.151252,1.41625,0.565354,-6.4973,2.92698
21.1249,29.5404,0.342537,-0.0394211,0.756926,0.164963,1.41734,0.572274,-8.5545,3.53886
21.0754,29.5467,0.372813,-0.0525592,0.767124,0.180107,1.43528,0.582578,-8.9424,4.14319
20.9707,29.5444,0.376225,-0.0476306,0.735656,0.200017,1.47785,0.59581,-11.9616,4.13532
20.8533,29.4625,0.372939,-0.0349338,0.686068,0.212501,1.52112,0.607798,-10.6149,4.28326
20.7193,29.3306,0.354353,-0.0204409,0.636023,0.211719,1.53935,0.608432,-8.76128,3.93784
20.5351,29.2115,0.335654,-0.00222676,0.578986,0.198982,1.52073,0.589313,-7.29644,2.9619
20.3947,29.0069,0.300664,0.0163501,0.511294,0.179025,1.47026,0.551143,-1.15266,2.49451
20.191,28.8319,0.297197,0.016891,0.473999,0.172823,1.4183,0.522733,-1.46316,2.11238
19.9987,28.5341,0.343807,-0.00928784,0.494362,0.186273,1.38456,0.513622,-2.92892,2.94376
19.7279,28.2612,0.397436,-0.0355985,0.533979,0.20251,1.38212,0.52191,-5.41669,4.08238
19.5354,27.9805,0.409569,-0.041814,0.548574,0.206804,1.40479,0.538441,-8.7978,4.55947
19.2712,27.727,0.384466,-0.034368,0.537514,0.195702,1.43293,0.55881,-8.74799,4.8818
19.0243,27.4015,0.332784,-0.0270474,0.532436,0.172614,1.44325,0.577327,-9.19057,4.58036
18.7941,27.2261,0.252688,-0.0244486,0.562688,0.135208,1.43235,0.589042,-8.09067,3.48207
18.7036,26.8435,0.191724,-0.0331543,0.628552,0.0995563,1.42299,0.600621,-7.24172,2.15829
18.3968,26.5643,0.143998,-0.0282518,0.647445,0.0681667,1.44176,0.617913,-6.52371,1.06189
18.2784,26.3797,0.0488483,-0.000113172,0.618703,0.041772,1.48832,0.634774,-4.35215,0.174116
18.2966,26.336,-0.0556501,0.0364048,0.585807,0.0249095,1.53605,0.642075,-2.65353,-0.230136
18.1878,26.1492,-0.0790955,0.0500418,0.582229,0.0285321,1.55708,0.637478,-1.62302,-0.0293585
18.0785,25.9235,-0.00384366,0.0299389,0.616599,0.0559957,1.54366,0.628287,-4.21675,0.502777
17.9801,25.9179,0.099816,-0.00203747,0.64595,0.0928578,1.50868,0.619162,-6.78659,1.7572
17.8434,25.8297,0.186076,-0.0284538,0.653389,0.11782,1.47241,0.612349,-8.29423,2.29727
17.6191,25.8069,0.215671,-0.0274915,0.617568,0.114227,1.44304,0.599953,-8.33862,1.42483
17.4322,25.7025,0.199318,-0.00514827,0.563343,0.090579,1.43277,0.582566,-3.55423,0.500962
17.2054,25.6917,0.188849,0.0176027,0.515881,0.0745331,1.44181,0.57188,-1.79852,-0.178345
17.038,25.625,0.229763,0.0202414,0.491439,0.0854967,1.44668,0.564844,-0.839132,0.861751
16.8725,25.5342,0.316608,0.00676107,0.481867,0.11713,1.43703,0.556815,-1.92814,2.58217
16.8014,25.5221,0.398272,-0.00927312,0.479817,0.156435,1.41693,0.549164,-5.05695,4.30726
16.6429,25.4968,0.442888,-0.0267855,0.496063,0.192072,1.40119,0.549003,-6.9373,5.67023
16.7081,25.4495,0.446497,-0.0406901,0.53211,0.213292,1.40025,0.55849,-9.38824,5.82614
16.3661,25.3947,0.419513,-0.0369502,0.552637,0.209564,1.41756,0.569007,-9.25459,4.75006
16.398,25.3631,0.359274,-0.0220274,0.562426,0.190429,1.44215,0.576361,-8.08466,3.40285
16.2701,25.3291,0.361231,-0.0043684,0.524319,0.177547,1.46082,0.578631,-6.66475,2.82475
15.8588,25.2297,0.438533,0.0036322,0.45682,0.17506,1.46062,0.57434,-6.01484,3.05038
15.6796,25.1447,0.454003,-0.00376166,0.459021,0.173797,1.43286,0.564303,-6.30252,4.13937
15.6708,25.1096,0.38306,-0.0245393,0.531151,0.16605,1.39311,0.552746,-6.53872,4.39531
15.4902,25.0769,0.331545,-0.037854,0.578731,0.164137,1.3728,0.548894,-6.89727,4.92442
15.2956,25.0265,0.334628,-0.040128,0.568714,0.174092,1.38534,0.557252,-8.51317,5.40214
15.1314,25.0102,0.350511,-0.0295905,0.523812,0.192594,1.42993,0.576061,-9.65803,6.10513
14.9642,25.0146,0.344788,-0.0109736,0.474813,0.20514,1.47961,0.593015,-9.95443,6.31283
14.7805,25.0702,0.308528,0.00942003,0.456714,0.195964,1.5012,0.595823,-10.0573,4.99888
14.647,25.0062,0.25597,0.0226885,0.486834,0.158129,1.48516,0.583674,-5.1625,2.93314
14.4154,25.0087,0.208387,0.0322577,0.529365,0.106489,1.46346,0.572389,-2.0153,-0.496003
14.2278,25.0595,0.186543,0.0383578,0.535954,0.0818372,1.45288,0.565983,-0.923332,-1.8436
13.9382,25.008,0.207177,0.0333767,0.495505,0.0959837,1.46115,0.567294,-0.655813,-0.471225
13.6873,25.009,0.229744,0.02616,0.442889,0.130841,1.48577,0.578643,-5.84715,1.44029
13.4442,25.0321,0.217526,0.024642,0.415921,0.150122,1.50934,0.591437,-6.98473,3.42241
13.2408,25.0354,0.185071,0.0283334,0.420577,0.152619,1.51923,0.599933,-6.24595,4.73499
13.0349,25.056,0.159884,0.0329367,0.431826,0.148061,1.50948,0.59846,-8.65568,3.69138
12.7999,25.0935,0.145327,0.0326942,0.451242,0.140136,1.49448,0.594143,-7.73428,3.43295
12.5736,25.1357,0.129756,0.0267155,0.480242,0.127054,1.48442,0.592669,-6.9806,3.11763
12.3538,25.2379,0.10905,0.0251523,0.506224,0.106552,1.48261,0.592805,-7.02319,1.4494
12.0931,25.24,0.0921174,0.031287,0.515412,0.0848231,1.48922,0.591519,-4.15559,0.849199
11.8508,25.3215,0.101185,0.0317469,0.516216,0.0852528,1.50658,0.600502,-3.99038,0.723388
11.6536,25.4767,0.133006,0.0215639,0.518506,0.109105,1.52071,0.612503,-7.53744,0.648612
11.4259,25.5406,0.161052,0.0198622,0.508607,0.131557,1.51494,0.60746,-8.32917,1.51202
11.2111,25.6281,0.147422,0.0426295,0.463813,0.133119,1.49873,0.583666,-5.9001,1.46753
10.9724,25.7514,0.140899,0.0727146,0.405218,0.133765,1.50001,0.56775,-6.57898,0.472631
10.749,25.8359,0.17663,0.0805026,0.371362,0.154152,1.52445,0.572732,-4.48547,1.58608
10.5124,25.9795,0.247816,0.0558809,0.388893,0.188293,1.55181,0.591351,-7.75516,2.58967
10.263,26.0846,0.317039,0.0178458,0.440153,0.210504,1.55077,0.596611,-11.7455,2.36859
9.97814,25.997,0.346881,0.000282429,0.469999,0.208332,1.51316,0.574874,-8.14895,2.33656
9.69087,26.1043,0.326758,0.0170928,0.434155,0.191643,1.46512,0.545895,-7.43456,1.41494
9.37439,26.1757,0.313792,0.0403322,0.377515,0.182713,1.43549,0.529154,-5.28994,1.25665
9.01936,26.2099,0.368568,0.0418452,0.364413,0.195272,1.43767,0.536251,-5.71667,2.26084
8.58181,26.0899,0.458305,0.0222364,0.402114,0.222051,1.46044,0.560339,-10.3548,3.53995
8.34488,26.1376,0.464852,0.00982093,0.443837,0.233474,1.48633,0.580832,-12.1065,4.02762
7.98568,26.1598,0.391879,0.0118306,0.466756,0.222813,1.49775,0.589184,-11.6505,3.9423
7.74269,26.2455,0.301634,0.01874,0.479158,0.20325,1.4878,0.586872,-11.0415,3.48894
7.41036,26.2466,0.249704,0.0196937,0.471186,0.189764,1.46621,0.5784,-10.948,3.26353
7.06842,26.2634,0.242873,0.0188044,0.449291,0.189229,1.44675,0.568134,-10.6722,3.57171
6.7336,26.3104,0.25998,0.0220363,0.425714,0.195859,1.43829,0.557784,-10.6003,3.69432
6.36377,26.2975,0.278034,0.0313438,0.408976,0.194565,1.43843,0.546005,-9.65614,3.46799
6.00376,26.3596,0.280446,0.040478,0.4027,0.18259,1.43721,0.536285,-7.35837,2.20862
